155,155,160,190,190,195,195,200,200,200,205,205,205,215,215,215,215,215,215,220,220,210,210,215,215,220,220,250,250,250
150,155,160,185,195,195,195,200,200,205,205,205,215,215,210,215,215,215,220,220,220,210,215,215,215,225,230,255,255,250
155,155,160,185,190,195,200,200,200,205,205,205,215,210,210,215,215,215,220,220,220,215,215,215,215,230,230,255,255,255
150,155,160,185,195,190,200,200,200,205,205,210,215,215,215,215,215,220,220,225,215,215,215,215,230,230,230,255,255,255
150,155,155,185,190,190,195,200,205,205,205,210,215,215,215,215,220,220,220,220,215,215,215,220,235,230,230,255,260,255
150,150,155,180,185,190,195,200,205,205,210,210,210,215,215,215,220,220,220,225,215,215,220,220,230,230,230,260,260,260
150,150,160,185,190,190,200,200,200,200,210,210,215,215,215,220,220,220,225,215,215,215,220,230,230,235,235,260,265,260
150,160,155,185,190,195,200,200,200,200,205,210,215,215,215,220,220,225,225,215,215,220,220,235,235,240,235,260,265,265
145,155,155,185,190,195,200,200,200,205,205,210,215,215,220,220,220,225,225,215,220,220,220,240,240,240,240,260,270,265
145,155,155,190,190,195,195,200,200,205,205,215,215,220,220,220,225,225,215,220,220,220,225,240,240,240,240,265,265,265
145,155,155,185,185,190,195,200,205,205,210,215,215,220,220,225,220,225,220,220,220,225,240,240,240,245,245,270,265,265
145,150,155,185,190,190,195,200,205,205,215,215,220,220,225,220,220,230,220,220,225,225,240,240,245,245,240,265,265,270
145,150,150,185,190,190,195,195,200,205,215,220,220,220,220,225,225,225,220,225,225,225,240,245,245,245,245,270,275,275
145,150,155,185,190,190,195,200,200,215,215,220,220,225,220,225,225,220,225,225,225,240,245,245,240,245,245,270,275,275
145,150,160,185,185,195,195,200,205,215,220,220,225,220,225,225,225,225,225,225,230,240,240,240,245,245,245,270,275,275
145,150,160,185,185,195,200,200,215,220,220,225,225,220,225,225,230,225,225,230,230,240,240,245,245,245,245,280,275,275
145,150,160,190,185,190,200,205,215,220,225,225,220,225,225,230,225,230,230,230,235,240,245,245,245,250,250,275,280,275
145,150,160,185,190,195,200,215,220,220,225,230,225,225,225,225,230,230,230,235,240,240,245,245,250,250,250,275,275,280
145,155,155,185,195,195,205,215,220,225,225,220,220,225,225,230,230,230,235,235,240,240,250,250,250,250,255,285,285,280
145,155,160,185,195,200,215,220,225,225,230,225,225,225,235,230,235,235,235,235,245,245,250,250,250,255,255,285,285,280
145,150,165,190,200,205,220,225,225,230,225,225,230,230,235,235,235,235,240,245,245,245,250,255,255,255,255,280,280,285
145,150,165,195,195,215,220,225,230,235,225,230,230,235,235,235,240,240,240,245,250,250,250,250,250,255,260,285,285,285
145,160,160,195,200,220,225,230,235,220,225,235,235,235,235,240,240,245,245,250,250,250,250,255,260,260,260,285,285,285
150,160,165,195,220,225,230,235,240,225,230,235,240,235,240,245,245,245,245,250,255,255,255,255,255,255,260,280,290,290
150,160,170,200,225,230,235,240,230,230,235,235,235,240,245,245,250,250,250,250,250,255,255,260,260,260,260,290,285,290
150,165,175,220,230,235,240,245,235,240,240,240,240,250,250,250,250,250,250,255,260,255,260,260,260,260,260,285,290,285
150,170,185,230,240,245,250,235,240,240,245,245,245,250,255,255,255,255,255,255,255,255,260,260,260,265,265,290,290,290
155,180,205,240,250,255,255,245,245,245,250,250,250,255,255,255,260,260,260,260,260,260,265,260,265,265,265,290,290,290
150,195,225,255,260,265,255,250,260,260,255,255,255,260,260,260,260,255,260,260,260,260,260,265,265,270,270,295,295,295
330,250,250,275,275,275,265,265,265,265,260,260,265,265,265,265,265,260,260,265,265,260,265,265,265,270,270,295,295,295
