180,180,185,190,195,195,195,200,200,200,205,205,205,210,210,210,215,215,215,220,220,220,220,225,220,220,220,225,225,225
180,180,190,190,195,195,195,200,200,205,205,205,210,210,210,215,215,215,220,220,220,220,225,220,220,220,225,225,225,225
180,185,190,190,195,195,200,200,200,205,205,205,210,210,210,215,215,215,220,220,220,225,220,220,220,225,225,225,225,225
185,185,190,190,195,195,200,200,200,205,205,210,210,210,215,215,215,220,220,220,225,220,220,220,225,225,225,225,225,230
185,185,190,190,195,195,200,200,205,205,205,210,210,210,215,215,220,220,220,220,220,220,220,225,225,225,225,225,230,230
185,185,190,190,195,195,200,200,205,205,210,210,210,215,215,215,220,220,220,220,220,220,225,225,225,225,225,230,230,225
185,185,190,190,195,195,200,200,205,205,210,210,215,215,215,220,220,220,220,220,220,220,225,225,225,225,230,230,225,225
185,190,190,195,195,200,200,205,205,205,210,210,215,215,215,220,220,220,220,220,220,225,225,225,225,230,230,225,225,230
185,190,190,195,195,200,200,205,205,210,210,215,215,215,220,220,215,220,220,220,225,225,225,230,230,230,225,225,230,230
185,190,190,195,195,200,200,205,205,210,210,215,215,220,220,215,220,220,220,225,225,225,230,230,230,225,225,230,230,230
185,190,190,195,195,200,205,205,210,210,215,215,215,220,215,220,220,220,225,225,225,230,230,230,225,230,230,230,230,230
185,190,190,195,200,200,205,205,210,210,215,215,220,215,220,220,220,225,225,225,230,230,230,225,230,230,230,230,230,235
185,190,190,195,200,200,205,205,210,215,215,220,215,215,220,220,225,225,225,230,230,230,225,230,230,230,230,235,235,235
185,190,190,195,200,200,205,210,210,215,215,215,215,220,220,225,225,225,230,230,230,230,230,230,230,230,235,235,235,235
185,190,195,195,200,205,205,210,215,215,215,215,220,220,225,225,225,230,230,230,230,230,230,230,235,235,235,235,235,240
185,190,195,195,200,205,210,210,215,215,215,220,220,225,225,225,230,230,230,230,230,230,235,235,235,235,235,240,240,240
185,190,195,200,200,205,210,215,210,215,220,220,225,225,225,230,230,235,230,230,230,235,235,235,235,240,240,240,240,240
185,190,195,200,205,210,210,210,215,215,220,225,225,225,230,230,235,230,230,235,235,235,235,235,240,240,240,240,240,245
185,190,195,200,205,210,210,210,215,220,220,225,225,230,230,235,230,230,235,235,235,235,240,240,240,240,240,245,245,245
185,190,195,200,205,205,210,215,220,220,225,230,230,230,235,230,235,235,235,235,240,240,240,240,240,245,245,245,245,245
185,190,200,205,205,210,215,220,220,225,230,230,235,235,230,235,235,235,240,240,240,240,245,245,245,245,245,245,245,250
185,190,200,200,205,210,215,220,225,230,230,235,235,235,235,235,240,240,240,240,245,245,245,245,245,245,250,250,250,250
185,195,195,205,210,215,220,225,230,230,235,240,235,235,240,240,240,245,245,245,245,245,245,250,250,250,250,250,250,250
185,190,200,205,215,220,225,230,235,235,240,235,240,240,240,245,245,245,245,245,250,250,250,250,250,250,250,250,255,255
180,190,200,210,220,225,230,235,240,240,240,240,240,245,245,245,250,250,250,250,250,250,250,255,255,255,255,255,255,260
180,195,205,215,225,230,235,240,245,240,245,245,245,250,250,250,250,250,250,255,255,255,255,255,255,255,255,255,260,260
180,200,215,225,235,240,245,245,245,245,250,250,250,250,255,255,255,255,255,255,255,255,255,260,260,260,260,265,265,265
180,205,225,235,245,250,250,250,250,250,255,255,255,255,255,255,260,260,260,260,260,260,260,260,260,260,265,265,265,265
180,225,245,250,255,260,255,255,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,265,265,270,270,270,270,270
0,270,270,270,270,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,270,270,270,270,270,270
