3.26807724894095,3.93382617800325,3.88687336534184,3.94193982641702,4.04900751285318,4.10805160395903,4.11904093189404,4.1319384988456,4.14670206700903,4.16328480071264,4.18163593979217,4.2017014841769,4.22342487141202,4.24674763126988,4.27161000444433,4.2979515153357,4.42571149191146,4.85482952840336,5.78524588906105,6.01690185325573,6.04974000388847,6.08370446231187,6.11874107385101,6.15479754855541,5.99182356207999,5.12977082163641,4.76859310182735,4.70824625492432,4.74868819981419,3.88457349574093
3.78879842255633,4.34999950659317,4.25391097160338,4.41041357912513,4.91948290433764,5.08108539072378,5.09517895535858,5.11171372289608,5.13063285965096,5.1518734772429,5.17536757520777,5.2010429935698,5.22882434928964,5.25863393436376,5.29039255774985,5.42402031785711,5.85943729675793,6.89656417131083,7.33532273987795,7.47563636619205,7.61743034415711,7.7606321889838,7.70517186112453,7.65098193006421,7.59799768522809,7.2461572011731,6.29540136391455,5.94567386477335,5.89692116757001,4.74868819981419
3.28028892604824,4.02691819236262,3.98097396221838,4.18771518902503,4.79711467913422,5.00913512422313,5.0237298218526,5.04084354544932,5.06041352762527,5.08237051871479,5.10663988282201,5.1331426962003,5.16179681695255,5.19251790029499,5.22522033942111,5.55981811784591,6.69622556461319,7.23435800863051,7.47413233249291,7.71546742939888,8.05828456916381,8.70250768096414,8.14806356140161,7.89488201688064,7.74289594926252,7.59204139341115,7.14225751467587,6.09348657365076,5.84567386477335,4.70824625492432
3.1217801753637,3.90384207738657,3.90805318381342,4.11505111709128,4.72480548201769,4.93727464285305,4.95240658625588,4.9701399581388,4.99040522859804,5.01312593704944,5.03821997090987,5.06560083508,5.09517887540373,5.12686242642452,5.16055886138163,5.59617552985324,6.83362057527398,7.27280363041523,7.61363639365505,8.65603309245073,9.0999108429231,9.24518991599826,9.19179392128613,8.83964991997835,7.88868847768107,7.63884366740628,7.290053032049,6.14225751467587,5.79540136391455,4.66859310182735
3.06327226013608,3.88077178462212,3.98515057156097,4.30242542406178,4.92256222515989,4.97551432247301,4.88122356827289,4.9596215624296,5.10063103955197,5.18416733986496,5.15013990586002,5.05845375271816,5.02901086889306,5.06171151294982,5.19645538276968,5.73314264273023,6.87167480286917,7.31195545099504,7.85389084409153,8.99739036920806,9.34236688648837,9.38873696827512,9.4364210485804,9.1853434968648,8.13543262923388,7.68662066901923,7.33884366740628,6.29204139341115,5.8461572011731,4.62977082163641
3.00476528496744,3.90770804064063,4.52226838039941,5.16984283492741,6.0503929358282,5.34386618354553,4.93519730952123,5.07930977539006,5.76611743353827,5.99552627221057,5.8174361729059,5.22174261678641,5.03333828868814,4.96211454050146,5.10796268881671,6.18577513375739,6.98044629616772,7.51187337844806,8.52995696028951,9.1096014445009,9.30071537032834,9.33321161247454,9.38200748377678,9.23202475851393,8.68318963185317,7.73543262923388,7.32368847768107,6.64789594926252,5.63799768522809,4.39682356207999
2.99625937269076,4.09465169809336,5.08940925378464,6.34730887991264,6.68830698886038,6.32234422627411,5.23434701395918,5.26922936997788,6.12689490757289,6.40723891474529,6.18015042413648,5.43551419630547,5.26821255625529,4.72812704093228,4.59513983256633,5.1541349678352,7.11999932516866,7.8326234017953,8.30190189847958,9.15273413364649,9.27502431021766,9.27868165848975,9.32862047724955,9.07976009345162,8.03202475851393,7.5853434968648,7.04464991997835,5.34988201688064,4.71098193006421,3.70979754855541
3.1377546685248,4.58160376428388,5.83657631093503,6.45483007276772,6.63631539929601,6.38096484999068,5.59869509517653,5.2094091410161,5.59299874962384,5.77934692812577,5.69833037344731,5.45982177964053,5.40369193822478,4.86981158619053,4.62805297858561,5.04829118139632,7.11040509500838,7.83427822880526,8.16979925381933,9.13686236344116,9.40536747275964,9.40522028587581,9.45633225814275,9.01862047724955,7.78200748377678,7.4364210485804,6.83179392128613,4.90806356140161,4.30517186112453,3.47874107385101
3.47925134542009,4.49856543787454,4.94377325863033,5.65241413835746,5.9144311939543,5.83974738216856,5.27326786131307,5.15988273111242,5.27946998018956,5.31189847811605,5.36703087001983,5.52472626151362,5.41484261507236,5.44723881157991,5.3917763594539,5.51332075676817,6.74674252854599,7.54191797220306,8.10372964983008,9.13206666771795,9.8,9.8,9.8,9.09868165848975,7.73321161247454,7.22373696827512,6.45518991599826,4.69750768096414,4.2606321889838,3.44370446231187
3.3207496110147,3.8655381565611,4.23100453599968,4.63007030611421,5.37266988768812,5.85871475139101,6.00309637861124,5.67068966137887,4.9213565139971,4.76494948460356,4.82131518870248,4.83029743089391,4.91673992798306,5.22548859033841,5.20639335487835,4.84430959060789,4.53409911610244,6.17063087876773,7.7387813496925,8.64343468719691,9.8,9.8,9.8,9.00002431021766,7.52071537032834,6.51736688648836,4.9249108429231,4.32328456916381,4.28243034415711,3.53974000388847
